tender_id,feature,label,text,contribution,value,direction
T01257-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.1752638816833496,3.0,up
T01257-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T01257-S0,amount_over_limit,Sitting under the ceiling,"The award is 87% of the approver's limit — just under the ceiling, where a splitter would put it.",0.8176454901695251,0.8670264,up
T01257-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 30% of all its work from this one buyer. A typical vendor gets 10%.,0.3279413878917694,0.3,up
T01257-S0,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.2360658049583435,1.0,up
T01257-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.4049992561340332,3.0,up
T01257-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.8979566097259521,1.0,up
T01257-S1,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (16% overlap against a normal 8%).,0.4852447807788849,0.15942028985507245,up
T01257-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.22287261486053467,2.0,up
T01257-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 30% of all its work from this one buyer. A typical vendor gets 10%.,0.0921163484454155,0.3,up
T01257-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.0947399139404297,3.0,up
T01257-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T01257-S2,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7293870449066162,0.9344392,up
T01257-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 30% of all its work from this one buyer. A typical vendor gets 10%.,0.39208710193634033,0.3,up
T01257-S2,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.31552380323410034,2.0,up
T02445-S0,amount_over_limit,Sitting under the ceiling,"The award is 96% of the approver's limit — just under the ceiling, where a splitter would put it.",0.8096636533737183,0.9555568,up
T02445-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.539185643196106,2.0,up
T02445-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T02445-S0,days_to_payment,Paid unusually fast,Paid 17 days after invoice. The company normally takes 34.,0.15158408880233765,17.0,up
T02445-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 15% of all its work from this one buyer. A typical vendor gets 10%.,0.1135762482881546,0.15384615384615385,up
T02445-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.49975937604904175,2.0,up
T02445-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T02445-S1,amount_over_limit,Sitting under the ceiling,"The award is 97% of the approver's limit — just under the ceiling, where a splitter would put it.",0.2562307119369507,0.9714860000000001,up
T02445-S1,days_to_payment,Paid unusually fast,Paid 17 days after invoice. The company normally takes 34.,0.15158408880233765,17.0,up
T02445-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0974506288766861,2.0,up
T00828-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.468982458114624,3.0,up
T00828-S0,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.9090965390205383,0.9285148,up
T00828-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T00828-S0,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09929561614990234,2.0,up
T00828-S0,headroom_to_limit,Barely under the limit,It clears the approval limit by only 7%. A little more and a director would have had to sign.,0.01136164739727974,0.07148520000000004,up
T00828-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.509422779083252,3.0,up
T00828-S1,amount_over_limit,Sitting under the ceiling,"The award is 86% of the approver's limit — just under the ceiling, where a splitter would put it.",0.9008486270904541,0.8631139999999999,up
T00828-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T00828-S1,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.10123470425605774,1.0,up
T00828-S1,headroom_to_limit,Barely under the limit,It clears the approval limit by only 14%. A little more and a director would have had to sign.,0.01136164739727974,0.13688600000000006,up
T00828-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.468982458114624,3.0,up
T00828-S2,amount_over_limit,Sitting under the ceiling,"The award is 95% of the approver's limit — just under the ceiling, where a splitter would put it.",0.8463308215141296,0.9468636,up
T00828-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T00828-S2,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09929561614990234,2.0,up
T00828-S2,headroom_to_limit,Barely under the limit,It clears the approval limit by only 5%. A little more and a director would have had to sign.,0.01136164739727974,0.05313639999999999,up
T02136-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,2.115629196166992,4.0,up
T02136-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T02136-S0,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7295655012130737,0.9273288000000001,up
T02136-S0,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.31251412630081177,2.0,up
T02136-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 21% of all its work from this one buyer. A typical vendor gets 10%.,0.26408055424690247,0.21052631578947367,up
T02136-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,2.1437675952911377,4.0,up
T02136-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T02136-S1,amount_over_limit,Sitting under the ceiling,"The award is 87% of the approver's limit — just under the ceiling, where a splitter would put it.",0.8386685848236084,0.8696052000000001,up
T02136-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 21% of all its work from this one buyer. A typical vendor gets 10%.,0.28784146904945374,0.21052631578947367,up
T02136-S1,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.23305609822273254,1.0,up
T01992-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.5310238003730774,2.0,up
T01992-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T01992-S0,amount_over_limit,Sitting under the ceiling,"The award is 98% of the approver's limit — just under the ceiling, where a splitter would put it.",0.14564482867717743,0.9760108000000001,up
T01992-S0,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0974506288766861,2.0,up
T01992-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 15% of all its work from this one buyer. A typical vendor gets 10%.,0.0957464873790741,0.15384615384615385,up
T01992-S1,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7997366189956665,0.9252319999999999,up
T01992-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.5602221488952637,2.0,up
T01992-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T01992-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0974506288766861,2.0,up
T01992-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 15% of all its work from this one buyer. A typical vendor gets 10%.,0.0957464873790741,0.15384615384615385,up
T01894-S0,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,5.014505386352539,2.0,up
T01894-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 6 tenders. The usual buyer-vendor pair has done 1.,2.1938815116882324,6.0,up
T01894-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T01894-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 46% of all its work from this one buyer. A typical vendor gets 10%.,0.8392766714096069,0.46153846153846156,up
T01894-S0,amount_over_limit,Sitting under the ceiling,"The award is 85% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7916504144668579,0.850722,up
T01894-S1,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,4.939583778381348,2.0,up
T01894-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 6 tenders. The usual buyer-vendor pair has done 1.,2.1115775108337402,6.0,up
T01894-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 46% of all its work from this one buyer. A typical vendor gets 10%.,1.0007187128067017,0.46153846153846156,up
T01894-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T01894-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.31552380323410034,2.0,up
T01894-S2,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,4.992375373840332,2.0,up
T01894-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 6 tenders. The usual buyer-vendor pair has done 1.,2.1476504802703857,6.0,up
T01894-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T01894-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 46% of all its work from this one buyer. A typical vendor gets 10%.,0.9632790088653564,0.46153846153846156,up
T01894-S2,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7192003130912781,0.9289012,up
T01894-S3,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,5.014505386352539,2.0,up
T01894-S3,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 6 tenders. The usual buyer-vendor pair has done 1.,2.185575008392334,6.0,up
T01894-S3,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T01894-S3,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 46% of all its work from this one buyer. A typical vendor gets 10%.,0.8392766714096069,0.46153846153846156,up
T01894-S3,amount_over_limit,Sitting under the ceiling,"The award is 87% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7931619882583618,0.8662711999999999,up
T01894-S4,n_rules_triggered,Several rules fired at once,3 separate audit rules flagged this tender independently. Any one of them alone is common. 3 together is not.,5.014505386352539,3.0,up
T01894-S4,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 6 tenders. The usual buyer-vendor pair has done 1.,2.1574368476867676,6.0,up
